"","councilnumber","year","logSgwaPercap","treat","first_treat","cohort"
"1444",86,2001,0.795146346092224,0,1992,1
"1445",86,2002,0.857316732406616,0,1992,1
"1446",86,2003,2.38043713569641,0,1992,1
"1447",86,2004,1.89711999893188,0,1992,1
"1448",86,2005,2.62884521484375,0,1992,1
"1449",86,2006,2.65617847442627,0,1992,1
"1450",86,2007,2.53323912620544,0,1992,1
"1451",86,2008,2.90185904502869,0,1992,1
"1452",86,2009,2.91788959503174,0,1992,1
"1453",86,2010,2.83372688293457,1,1992,1
"1454",86,2011,2.70663070678711,1,1992,1
"1455",86,2012,2.68451976776123,1,1992,1
"1464",90,1992,0.595242977142334,0,NA,0
"1465",90,1993,1.02328252792358,0,NA,0
"1466",90,1994,0.702524304389954,0,NA,0
"1467",90,1995,0.747955322265625,0,NA,0
"1468",90,1996,0.835579335689545,0,NA,0
"1469",90,1997,0.733178377151489,0,NA,0
"1470",90,1998,0.742493093013763,0,NA,0
"1471",90,1999,0.757446229457855,0,NA,0
"1472",90,2000,0.725235521793365,0,NA,0
"1473",90,2001,0.688096642494202,0,NA,0
"1474",90,2002,0.718465030193329,0,NA,0
"1475",90,2003,1.48247826099396,0,NA,0
"1476",90,2004,1.77639293670654,0,NA,0
"1477",90,2005,1.77973020076752,0,NA,0
"1478",90,2006,2.1485378742218,0,NA,0
"1479",90,2007,2.27591681480408,0,NA,0
"1480",90,2008,2.41802334785461,0,NA,0
"1481",90,2009,2.55060195922852,0,NA,0
"1482",90,2010,2.73816323280334,0,NA,0
"1483",90,2011,1.86993265151978,0,NA,0
"1484",90,2012,2.02698445320129,0,NA,0
"1485",91,1992,0.526193618774414,0,NA,0
"1486",91,1993,0.412743449211121,0,NA,0
"1487",91,1994,0.265703201293945,0,NA,0
"1488",91,1995,0.230177566409111,0,NA,0
"1489",91,1996,0.233614817261696,0,NA,0
"1490",91,1997,0.193538144230843,0,NA,0
"1491",91,1998,1.43486654758453,0,NA,0
"1492",91,1999,0.46397864818573,0,NA,0
"1493",91,2000,0.480972647666931,0,NA,0
"1494",91,2001,0.775623321533203,0,NA,0
"1495",91,2002,1.07476103305817,0,NA,0
"1496",91,2003,2.00901198387146,0,NA,0
"1497",91,2004,1.81776309013367,0,NA,0
"1498",91,2005,1.77590072154999,0,NA,0
"1499",91,2006,1.57211196422577,0,NA,0
"1500",91,2007,2.56370115280151,0,NA,0
"1501",91,2008,2.24536371231079,0,NA,0
"1503",92,1993,0.927340507507324,0,1997,2
"1504",92,1994,0.927340507507324,0,1997,2
"1505",92,1995,0.95444256067276,0,1997,2
"1506",92,1996,0.980829298496246,0,1997,2
"1507",92,1997,1.00424468517303,1,1997,2
"1508",92,1998,1.06943070888519,1,1997,2
"1509",92,1999,1.0595782995224,1,1997,2
"1510",92,2000,1.07368290424347,1,1997,2
"1511",92,2001,1.0967001914978,1,1997,2
"1512",92,2002,1.17490100860596,1,1997,2
"1513",92,2003,1.8985641002655,1,1997,2
"1514",92,2004,1.93361282348633,1,1997,2
"1515",92,2005,1.86942923069,1,1997,2
"1516",92,2006,2.21994233131409,1,1997,2
"1517",92,2007,3.80868053436279,1,1997,2
"1518",92,2008,3.16758251190186,1,1997,2
"1519",92,2009,3.21603083610535,1,1997,2
"1520",92,2010,3.10095047950745,0,1997,2
"1521",92,2011,3.06501197814941,0,1997,2
"1522",92,2012,3.05508661270142,0,1997,2
"1523",93,1992,0.99367743730545,0,1997,2
"1524",93,1993,1.02426469326019,0,1997,2
"1525",93,1994,1.03759813308716,0,1997,2
"1526",93,1995,1.09608387947083,0,1997,2
"1527",93,1996,0.975131273269653,0,1997,2
"1528",93,1997,0.979890763759613,1,1997,2
"1529",93,1998,0.995013892650604,1,1997,2
"1530",93,1999,1.00458335876465,1,1997,2
"1531",93,2000,0.992892146110535,1,1997,2
"1532",93,2001,0.910448491573334,1,1997,2
"1533",93,2002,1.02515387535095,1,1997,2
"1534",93,2003,2.43611645698547,1,1997,2
"1535",93,2004,2.07567501068115,1,1997,2
"1537",93,2006,2.41578602790833,1,1997,2
"1538",93,2007,2.85290813446045,1,1997,2
"1539",93,2008,2.84848999977112,1,1997,2
"1540",93,2009,3.3155026435852,1,1997,2
"1541",93,2010,3.71278500556946,0,1997,2
"1542",93,2011,2.93119382858276,0,1997,2
"1543",93,2012,2.37848353385925,0,1997,2
"1561",95,2009,6.51109552383423,0,NA,0
"1562",95,2010,6.53523921966553,0,NA,0
"1563",95,2011,6.57242631912231,0,NA,0
"1564",95,2012,6.31833362579346,0,NA,0
"1565",97,1992,0.412883877754211,0,2010,3
"1566",97,1993,0.608589768409729,0,2010,3
"1567",97,1994,0.621154129505157,0,2010,3
"1568",97,1995,0.547193288803101,0,2010,3
"1569",97,1996,0.528844177722931,0,2010,3
"1570",97,1997,0.528844177722931,0,2010,3
"1571",97,1998,0.470003634691238,0,2010,3
"1572",97,1999,0.536986410617828,0,2010,3
"1573",97,2000,0.52263218164444,0,2010,3
"1574",97,2001,0.584591746330261,0,2010,3
"1575",97,2002,0.578628778457642,0,2010,3
"1576",97,2003,1.38510465621948,0,2010,3
"1577",97,2004,1.58928608894348,0,2010,3
"1578",97,2005,1.63892412185669,0,2010,3
"1579",97,2006,1.58642053604126,0,2010,3
"1580",97,2007,1.77566254138947,0,2010,3
"1581",97,2008,1.77566254138947,0,2010,3
"1582",97,2009,2.2487165927887,0,2010,3
"1583",97,2010,2.19788980484009,1,2010,3
"1584",97,2011,2.2659957408905,1,2010,3
"1585",97,2012,2.72976875305176,1,2010,3
"1589",98,1995,3.76285815238953,0,1997,2
"1590",98,1996,3.64279222488403,0,1997,2
"1591",98,1997,3.5077428817749,1,1997,2
"1592",98,1998,3.35410237312317,1,1997,2
"1593",98,1999,3.9040961265564,1,1997,2
"1594",98,2000,4.18137407302856,1,1997,2
"1595",98,2001,4.38412237167358,1,1997,2
"1596",98,2002,4.77155113220215,1,1997,2
"1597",98,2003,5.00351762771606,0,1997,2
"1598",98,2004,5.33185243606567,0,1997,2
"1599",98,2005,5.45813798904419,0,1997,2
"1600",98,2006,6.66028356552124,0,1997,2
"1601",98,2007,6.75061178207397,0,1997,2
"1602",98,2008,6.69940948486328,0,1997,2
"1603",98,2009,6.74573087692261,0,1997,2
"1604",98,2010,6.7549409866333,0,1997,2
"1605",98,2011,6.73589944839478,0,1997,2
"1606",98,2012,6.66937494277954,0,1997,2
"1607",99,1992,0.328895419836044,0,2010,3
"1608",99,1993,0.573883771896362,0,2010,3
"1609",99,1994,0.424883216619492,0,2010,3
"1610",99,1995,0.460664689540863,0,2010,3
"1611",99,1996,-0.242946162819862,0,2010,3
"1612",99,1997,0.462623506784439,0,2010,3
"1613",99,1998,0.498991191387177,0,2010,3
"1614",99,1999,0.505028486251831,0,2010,3
"1615",99,2000,0.524171888828278,0,2010,3
"1616",99,2001,0.507001459598541,0,2010,3
"1617",99,2002,0.531639993190765,0,2010,3
"1618",99,2003,1.67444276809692,0,2010,3
"1619",99,2004,2.06965351104736,0,2010,3
"1620",99,2005,1.55785059928894,0,2010,3
"1621",99,2006,1.43666470050812,0,2010,3
"1622",99,2007,1.66311812400818,0,2010,3
"1623",99,2008,1.95367217063904,0,2010,3
"1624",99,2009,2.95006227493286,0,2010,3
"1625",99,2010,2.76678895950317,1,2010,3
"1626",99,2011,2.05204248428345,1,2010,3
"1627",99,2012,2.10131239891052,1,2010,3
"1629",100,1993,0.819597065448761,0,1997,2
"1630",100,1994,0.858737468719482,0,1997,2
"1632",100,1996,0.885246157646179,0,1997,2
"1633",100,1997,0.698480546474457,1,1997,2
"1634",100,1998,0.728457152843475,1,1997,2
"1635",100,1999,0.75364750623703,1,1997,2
"1636",100,2000,0.732526361942291,1,1997,2
"1637",100,2001,0.864618718624115,1,1997,2
"1638",100,2002,0.874962508678436,1,1997,2
"1639",100,2003,1.49490606784821,1,1997,2
"1640",100,2004,1.88755536079407,1,1997,2
"1641",100,2005,1.87440896034241,1,1997,2
"1642",100,2006,2.14810299873352,0,1997,2
"1643",100,2007,2.19777727127075,0,1997,2
"1644",100,2008,2.48741602897644,0,1997,2
"1645",100,2009,2.20176529884338,0,1997,2
"1646",100,2010,2.34131193161011,1,1997,2
"1647",100,2011,2.36961340904236,1,1997,2
"1648",100,2012,2.93786287307739,1,1997,2
"1649",101,1992,0.73357617855072,0,1997,2
"1650",101,1993,0.678758442401886,0,1997,2
"1651",101,1994,0.63047605752945,0,1997,2
"1652",101,1995,0.631951630115509,0,1997,2
"1653",101,1996,0.63398015499115,0,1997,2
"1654",101,1997,0.558372795581818,1,1997,2
"1655",101,1998,0.611654102802277,1,1997,2
"1656",101,1999,0.574285984039307,1,1997,2
"1657",101,2000,0.639801204204559,1,1997,2
"1658",101,2001,0.601685643196106,1,1997,2
"1659",101,2002,0.644572556018829,0,1997,2
"1660",101,2003,1.44270849227905,0,1997,2
"1661",101,2004,1.63587117195129,0,1997,2
"1662",101,2005,1.76029622554779,0,1997,2
"1663",101,2006,2.4411609172821,0,1997,2
"1664",101,2007,2.54110288619995,0,1997,2
"1665",101,2008,2.22821140289307,0,1997,2
"1666",102,1992,3.34957504272461,1,1992,1
"1667",102,1993,3.6384608745575,1,1992,1
"1668",102,1994,3.6348557472229,0,1992,1
"1669",102,1995,3.49175477027893,0,1992,1
"1670",102,1996,3.39051961898804,0,1992,1
"1671",102,1997,3.51068544387817,1,1992,1
"1672",102,1998,3.57543110847473,1,1992,1
"1673",102,1999,4.00116300582886,1,1992,1
"1674",102,2000,4.14274883270264,1,1992,1
"1675",102,2001,4.33327531814575,1,1992,1
"1676",102,2002,4.76017808914185,1,1992,1
"1677",102,2003,5.02992343902588,1,1992,1
"1678",102,2004,5.39075899124146,1,1992,1
"1679",102,2005,5.39604902267456,1,1992,1
"1680",102,2006,6.66288328170776,0,1992,1
"1681",102,2007,6.75139999389648,0,1992,1
"1682",102,2008,6.7501859664917,0,1992,1
"1683",102,2009,6.79021835327148,0,1992,1
"1684",102,2010,6.74352073669434,1,1992,1
"1685",102,2011,6.86309719085693,1,1992,1
"1686",102,2012,6.77092170715332,1,1992,1
"1687",103,1992,4.32521152496338,0,1997,2
"1688",103,1993,4.45964193344116,0,1997,2
"1689",103,1994,4.53857851028442,0,1997,2
"1690",103,1995,3.55511498451233,0,1997,2
"1691",103,1996,3.44170928001404,0,1997,2
"1692",103,1997,3.21668529510498,1,1997,2
"1693",103,1998,3.3590099811554,1,1997,2
"1694",103,1999,3.58574724197388,1,1997,2
"1695",103,2000,3.94014883041382,1,1997,2
"1696",103,2001,4.39900588989258,0,1997,2
"1697",103,2002,4.6632661819458,0,1997,2
"1698",103,2003,4.92587995529175,0,1997,2
"1699",103,2004,5.22074842453003,0,1997,2
"1700",103,2005,5.11877202987671,0,1997,2
"1701",103,2006,6.49323749542236,0,1997,2
"1702",103,2007,6.55366563796997,0,1997,2
"1703",103,2008,6.48639583587646,0,1997,2
"1704",103,2009,6.51285219192505,0,1997,2
"1705",103,2010,6.50154781341553,0,1997,2
"1706",103,2011,6.56187343597412,0,1997,2
"1707",103,2012,6.46153783798218,0,1997,2
"1708",104,1992,0.218608379364014,1,1992,1
"1709",104,1993,0.410980224609375,1,1992,1
"1710",104,1994,0.737696409225464,1,1992,1
"1711",104,1995,0.794810831546783,0,1992,1
"1712",104,1996,0.806689262390137,0,1992,1
"1713",104,1997,0.80221825838089,1,1992,1
"1714",104,1998,0.927381455898285,1,1992,1
"1715",104,1999,0.619896709918976,0,1992,1
"1716",104,2000,0.517368674278259,0,1992,1
"1717",104,2001,0.3609699010849,0,1992,1
"1718",104,2002,0.597837030887604,0,1992,1
"1719",104,2003,0.634878277778625,0,1992,1
"1720",104,2004,1.70619833469391,0,1992,1
"1721",104,2005,2.10062336921692,0,1992,1
"1722",104,2006,2.55933213233948,0,1992,1
"1723",104,2007,2.58157134056091,0,1992,1
"1724",104,2008,2.11038851737976,0,1992,1
"1725",104,2009,2.12285757064819,0,1992,1
"1726",104,2010,2.42259430885315,1,1992,1
"1727",104,2011,2.17709231376648,1,1992,1
"1728",104,2012,2.07488250732422,1,1992,1
"1732",105,1995,0.856663644313812,0,NA,0
"1733",105,1996,0.844464957714081,0,NA,0
"1734",106,1997,3.30611896514893,1,1997,2
"1735",106,1998,3.47873091697693,1,1997,2
"1736",106,1999,3.63268065452576,1,1997,2
"1737",106,2000,3.8961181640625,1,1997,2
"1738",106,2001,4.41349172592163,1,1997,2
"1739",106,2002,4.84723615646362,1,1997,2
"1740",106,2003,4.65862369537354,1,1997,2
"1741",106,2004,4.89519882202148,1,1997,2
"1742",106,2005,5.14212799072266,1,1997,2
"1743",106,2006,6.60219955444336,1,1997,2
"1744",106,2007,6.68384265899658,1,1997,2
"1745",106,2008,6.62510919570923,1,1997,2
"1746",106,2009,6.68521165847778,1,1997,2
"1747",106,2010,6.6364688873291,0,1997,2
"1748",106,2011,6.67015266418457,0,1997,2
"1749",106,2012,6.72994709014893,0,1997,2
"1750",107,1992,0.635388314723969,1,1992,1
"1751",107,1993,0.586463093757629,1,1992,1
"1752",107,1994,0.605136334896088,1,1992,1
"1753",107,1995,0.728653907775879,0,1992,1
"1754",107,1996,0.670101881027222,0,1992,1
"1755",107,1997,0.667706668376923,1,1992,1
"1756",107,1998,0.746524155139923,1,1992,1
"1757",107,1999,0.71535736322403,1,1992,1
"1758",107,2000,0.73443740606308,1,1992,1
"1759",107,2001,0.730930805206299,1,1992,1
"1760",107,2002,0.734201967716217,1,1992,1
"1761",107,2003,1.7917594909668,0,1992,1
"1762",107,2004,2.21431016921997,0,1992,1
"1763",107,2005,2.28738903999329,0,1992,1
"1764",107,2006,2.13750529289246,0,1992,1
"1765",107,2007,2.07915544509888,0,1992,1
"1766",107,2008,1.99252903461456,0,1992,1
"1767",107,2009,2.42012286186218,0,1992,1
"1768",107,2010,2.5582377910614,1,1992,1
"1769",107,2011,2.38459825515747,1,1992,1
"1770",107,2012,2.85401272773743,1,1992,1
"1771",108,1992,0.323439240455627,1,1992,1
"1772",108,1993,0.387878745794296,1,1992,1
"1773",108,1994,0.254892319440842,1,1992,1
"1774",108,1995,0.696252763271332,0,1992,1
"1775",108,1996,0.406496614217758,0,1992,1
"1776",108,1997,0.298344761133194,0,1992,1
"1777",108,1998,0.304112583398819,0,1992,1
"1778",108,1999,0.309156358242035,0,1992,1
"1779",108,2000,0.289132386445999,0,1992,1
"1780",108,2001,0.265703201293945,0,1992,1
"1781",108,2002,0.316265434026718,0,1992,1
"1782",108,2003,1.01021301746368,0,1992,1
"1783",108,2004,1.06400680541992,0,1992,1
"1784",108,2005,2.36967134475708,0,1992,1
"1785",108,2006,2.64886140823364,0,1992,1
"1786",108,2007,2.89756655693054,0,1992,1
"1787",108,2008,1.91386210918427,0,1992,1
"1788",108,2009,2.08133602142334,0,1992,1
"1789",108,2010,2.26941871643066,1,1992,1
"1790",108,2011,2.12708425521851,1,1992,1
"1791",108,2012,2.41500926017761,1,1992,1
"1792",109,1992,1.46136546134949,0,NA,0
"1793",109,1993,0.938448548316956,0,NA,0
"1794",109,1994,1.13138782978058,0,NA,0
"1795",109,1995,1.10761213302612,0,NA,0
"1796",109,1996,1.00069570541382,0,NA,0
"1797",110,1997,2.92261910438538,1,1997,2
"1798",110,1998,3.52146553993225,1,1997,2
"1799",110,1999,3.80581188201904,1,1997,2
"1800",110,2000,4.08988189697266,1,1997,2
"1801",110,2001,4.73175048828125,1,1997,2
"1802",110,2002,4.93897867202759,1,1997,2
"1803",110,2003,4.89139652252197,1,1997,2
"1804",110,2004,5.13457727432251,1,1997,2
"1805",110,2005,5.49887132644653,1,1997,2
"1806",110,2006,6.71065092086792,0,1997,2
"1807",110,2007,6.73117065429688,0,1997,2
"1808",110,2008,6.66298580169678,0,1997,2
"1809",110,2009,6.70601844787598,0,1997,2
"1810",110,2010,6.73697376251221,0,1997,2
"1811",110,2011,6.72485017776489,0,1997,2
"1812",110,2012,6.68759918212891,0,1997,2
"1813",111,1992,4.07084941864014,0,1997,2
"1814",111,1993,4.53816509246826,0,1997,2
"1815",111,1994,4.31782388687134,0,1997,2
"1816",111,1995,3.3864529132843,0,1997,2
"1817",111,1996,3.20550632476807,0,1997,2
"1818",111,1997,3.12628555297852,1,1997,2
"1819",111,1998,3.19680237770081,1,1997,2
"1820",111,1999,3.4816403388977,1,1997,2
"1821",111,2000,3.77255272865295,1,1997,2
"1822",111,2001,4.38629293441772,1,1997,2
"1823",111,2002,4.58292055130005,1,1997,2
"1824",111,2003,4.49783277511597,1,1997,2
"1825",111,2004,4.84338617324829,1,1997,2
"1826",111,2005,4.94710302352905,1,1997,2
"1827",111,2006,6.42548942565918,1,1997,2
"1828",111,2007,6.49106407165527,1,1997,2
"1829",111,2008,6.49199724197388,1,1997,2
"1830",111,2009,6.53912210464478,0,1997,2
"1831",111,2010,6.54332160949707,1,1997,2
"1832",111,2011,6.57810115814209,1,1997,2
"1833",111,2012,6.48125219345093,1,1997,2
"1834",112,1992,0.52280181646347,1,1992,1
"1835",112,1993,0.539982199668884,1,1992,1
"1836",112,1994,0.433745861053467,1,1992,1
"1837",112,1995,0.396009922027588,0,1992,1
"1838",112,1996,0.35667496919632,0,1992,1
"1839",112,1997,0.30340787768364,0,1992,1
"1840",112,1998,0.352355301380157,0,1992,1
"1841",112,1999,0.32158362865448,0,1992,1
"1842",112,2000,0.33647221326828,0,1992,1
"1843",112,2001,0.401307046413422,0,1992,1
"1844",112,2002,0.574489653110504,0,1992,1
"1845",112,2003,1.83775532245636,0,1992,1
"1846",112,2004,1.72993505001068,0,1992,1
"1847",112,2005,2.39067506790161,0,1992,1
"1848",112,2006,2.36899948120117,0,1992,1
"1849",112,2007,2.37699961662292,0,1992,1
"1850",112,2008,2.63063049316406,0,1992,1
"1851",112,2009,2.66437530517578,0,1992,1
"1852",112,2010,2.39441752433777,1,1992,1
"1853",112,2011,2.40808820724487,1,1992,1
"1854",112,2012,2.41403484344482,1,1992,1
"1855",113,1992,1.21541452407837,0,1997,2
"1856",113,1993,1.17686450481415,0,1997,2
"1857",113,1994,1.17327380180359,0,1997,2
"1858",113,1995,1.16967022418976,0,1997,2
"1859",113,1996,1.15878081321716,0,1997,2
"1860",113,1997,1.19478785991669,1,1997,2
"1861",113,1998,1.19595909118652,1,1997,2
"1862",113,1999,1.1982421875,1,1997,2
"1863",113,2000,1.23547148704529,1,1997,2
"1864",113,2001,1.22977340221405,1,1997,2
"1865",113,2002,1.27205610275269,1,1997,2
"1866",113,2003,1.95809018611908,1,1997,2
"1867",113,2004,2.14234471321106,1,1997,2
"1868",113,2005,2.13648629188538,1,1997,2
"1869",113,2006,2.50876307487488,1,1997,2
"1870",113,2007,2.48336052894592,1,1997,2
"1871",113,2008,2.68894267082214,1,1997,2
"1872",114,1992,4.15064287185669,1,1992,1
"1873",114,1993,4.38317108154297,0,1992,1
"1874",114,1994,4.36138963699341,0,1992,1
"1875",114,1995,3.42743253707886,0,1992,1
"1876",114,1996,3.31069040298462,0,1992,1
"1877",114,1997,3.18532204627991,0,1992,1
"1878",114,1998,3.38537979125977,0,1992,1
"1879",114,1999,3.62516665458679,0,1992,1
"1880",114,2000,3.86237025260925,0,1992,1
"1881",114,2001,4.18979263305664,0,1992,1
"1882",114,2002,4.69975996017456,0,1992,1
"1883",114,2003,4.84335851669312,0,1992,1
"1884",114,2004,4.93818807601929,0,1992,1
"1885",114,2005,5.04013013839722,0,1992,1
"1886",114,2006,6.37788772583008,0,1992,1
"1887",114,2007,6.40823078155518,0,1992,1
"1888",114,2008,6.37272548675537,0,1992,1
"1889",114,2009,6.41827535629272,0,1992,1
"1890",114,2010,6.41748476028442,1,1992,1
"1891",114,2011,6.32765007019043,1,1992,1
"1892",114,2012,6.22097015380859,1,1992,1
"1893",115,1992,3.17094230651855,0,1997,2
"1894",115,1993,3.52702140808105,0,1997,2
"1895",115,1994,3.68862390518188,0,1997,2
"1896",115,1995,3.61132407188416,0,1997,2
"1897",115,1996,3.49790525436401,0,1997,2
"1898",115,1997,3.38142895698547,1,1997,2
"1899",115,1998,3.45308804512024,1,1997,2
"1900",115,1999,3.53135085105896,1,1997,2
"1901",115,2000,4.16910409927368,1,1997,2
"1902",115,2001,4.58161115646362,1,1997,2
"1903",115,2002,4.74185514450073,1,1997,2
"1904",115,2003,4.78405857086182,1,1997,2
"1905",115,2004,4.93766069412231,0,1997,2
"1906",115,2005,5.22267723083496,0,1997,2
"1907",115,2006,6.5734167098999,0,1997,2
"1908",115,2007,6.66170930862427,0,1997,2
"1909",115,2008,6.55771112442017,0,1997,2
"1910",115,2009,6.69510269165039,0,1997,2
"1911",115,2010,6.64709377288818,0,1997,2
"1912",115,2011,6.66016864776611,0,1997,2
"1913",115,2012,6.51673460006714,0,1997,2
"1914",116,1992,4.07488822937012,1,1992,1
"1915",116,1993,4.27975225448608,0,1992,1
"1916",116,1994,4.31991004943848,0,1992,1
"1917",116,1995,3.32863354682922,0,1992,1
"1918",116,1996,2.9714732170105,0,1992,1
"1919",116,1997,3.12602615356445,0,1992,1
"1920",116,1998,3.33710980415344,0,1992,1
"1921",116,1999,3.64379835128784,0,1992,1
"1922",116,2000,3.83987927436829,0,1992,1
"1923",116,2001,4.35362243652344,0,1992,1
"1924",116,2002,4.57069826126099,0,1992,1
"1925",116,2003,4.68435907363892,0,1992,1
"1926",116,2004,4.86498880386353,0,1992,1
"1927",116,2005,4.9536395072937,0,1992,1
"1928",116,2006,6.37595796585083,0,1992,1
"1929",116,2007,6.4380578994751,0,1992,1
"1930",116,2008,6.36067485809326,0,1992,1
"1931",116,2009,6.45623064041138,0,1992,1
"1932",116,2010,6.47446441650391,1,1992,1
"1933",116,2011,6.44565677642822,1,1992,1
"1934",116,2012,6.45665502548218,1,1992,1
"1935",117,1992,0.299792140722275,0,1997,2
"1936",117,1993,0.885519087314606,0,1997,2
"1937",117,1994,0.837198138237,0,1997,2
"1938",117,1995,1.10742843151093,0,1997,2
"1939",117,1996,1.08067882061005,0,1997,2
"1940",117,1997,1.08067882061005,1,1997,2
"1941",117,1998,1.06001210212708,1,1997,2
"1942",117,1999,1.07862412929535,0,1997,2
"1943",117,2000,1.07030999660492,0,1997,2
"1944",117,2001,1.09523344039917,0,1997,2
"1945",117,2002,1.09247732162476,0,1997,2
"1946",117,2003,1.92471730709076,0,1997,2
"1947",117,2004,1.92213904857635,0,1997,2
"1948",117,2005,1.96055245399475,0,1997,2
"1949",117,2006,2.05140471458435,0,1997,2
"1950",117,2007,2.3053822517395,0,1997,2
"1951",117,2008,2.49558711051941,0,1997,2
"1952",117,2009,2.4970166683197,0,1997,2
"1953",117,2010,2.59841895103455,1,1997,2
"1954",117,2011,2.6725549697876,1,1997,2
"1955",117,2012,2.66178250312805,1,1997,2
"1956",118,1992,3.21399545669556,0,1997,2
"1957",118,1993,3.36684799194336,0,1997,2
"1958",118,1994,3.62163615226746,0,1997,2
"1959",118,1995,3.50620651245117,0,1997,2
"1960",118,1996,3.42324542999268,0,1997,2
"1961",118,1997,3.36889457702637,1,1997,2
"1962",118,1998,3.42772245407104,1,1997,2
"1963",118,1999,3.83261156082153,1,1997,2
"1964",118,2000,4.10249757766724,1,1997,2
"1965",118,2001,4.32847833633423,1,1997,2
"1966",118,2002,4.67558908462524,1,1997,2
"1967",118,2003,5.0125560760498,0,1997,2
"1968",118,2004,5.20711374282837,0,1997,2
"1969",118,2005,5.18852376937866,0,1997,2
"1970",118,2006,6.67781925201416,0,1997,2
"1971",118,2007,6.6889910697937,0,1997,2
"1972",118,2008,6.62945365905762,0,1997,2
"1973",118,2009,6.67898035049438,0,1997,2
"1974",118,2010,6.72434616088867,1,1997,2
"1975",118,2011,6.73324632644653,1,1997,2
"1976",118,2012,6.7689380645752,1,1997,2
"1994",120,1992,0.891598165035248,0,1997,2
"1995",120,1993,0.842359602451324,0,1997,2
"1996",120,1994,0.89436537027359,0,1997,2
"1997",120,1995,0.828183472156525,0,1997,2
"1998",120,1996,0.854127407073975,0,1997,2
"1999",120,1997,0.713015496730804,1,1997,2
"2000",120,1998,0.755802750587463,1,1997,2
"2001",120,1999,0.75055330991745,1,1997,2
"2002",120,2000,0.758098185062408,1,1997,2
"2003",120,2001,0.78805935382843,1,1997,2
"2004",120,2002,0.830069541931152,1,1997,2
"2005",120,2003,1.86845207214355,0,1997,2
"2006",120,2004,1.90793085098267,0,1997,2
"2007",120,2005,1.89983367919922,0,1997,2
"2008",120,2006,2.15680742263794,0,1997,2
"2009",120,2007,2.81449007987976,0,1997,2
"2010",120,2008,2.74826717376709,0,1997,2
"2011",121,2009,6.62296056747437,1,2009,2
"2012",121,2010,6.62462282180786,0,2009,2
"2013",121,2011,6.59806871414185,0,2009,2
"2014",121,2012,6.54295635223389,0,2009,2
"2015",122,1992,3.21500635147095,1,1992,1
"2017",122,1994,3.74751043319702,0,1992,1
"2018",122,1995,3.69253897666931,0,1992,1
"2019",122,1996,3.55109977722168,0,1992,1
"2020",122,1997,3.47878789901733,1,1992,1
"2021",122,1998,3.77689337730408,1,1992,1
"2022",122,1999,3.92313528060913,1,1992,1
"2023",122,2000,4.29740476608276,1,1992,1
"2024",122,2001,4.42271900177002,1,1992,1
"2025",122,2002,4.70627117156982,1,1992,1
"2026",122,2003,4.68529462814331,1,1992,1
"2027",122,2004,5.03153514862061,1,1992,1
"2028",122,2005,5.10078573226929,1,1992,1
"2029",122,2006,6.59861326217651,0,1992,1
"2030",122,2007,6.73219633102417,0,1992,1
"2031",122,2008,6.73773765563965,0,1992,1
"2032",122,2009,6.8134446144104,0,1992,1
"2033",122,2010,6.83727741241455,0,1992,1
"2034",122,2011,6.87613296508789,0,1992,1
"2035",122,2012,6.86034107208252,0,1992,1
"2036",123,1992,1.27046251296997,0,1997,2
"2037",123,1993,1.3862943649292,0,1997,2
"2038",123,1994,1.25573480129242,0,1997,2
"2039",123,1995,1.22204566001892,0,1997,2
"2040",123,1996,1.23676264286041,0,1997,2
"2041",123,1997,1.30776965618134,1,1997,2
"2042",123,1998,2.0517086982727,1,1997,2
"2043",123,1999,1.86755585670471,1,1997,2
"2044",123,2000,1.74430537223816,1,1997,2
"2045",123,2001,3.35751271247864,1,1997,2
"2046",123,2002,3.6942937374115,1,1997,2
"2047",123,2003,4.21614503860474,1,1997,2
"2048",123,2004,2.70769357681274,1,1997,2
"2049",123,2005,3.08682107925415,1,1997,2
"2050",123,2006,2.93813037872314,1,1997,2
"2051",123,2007,3.14502859115601,1,1997,2
"2052",123,2008,2.67194509506226,1,1997,2
"2053",124,1992,0.117959134280682,0,2010,3
"2054",124,1993,0.561179459095001,0,2010,3
"2055",124,1994,0.574774384498596,0,2010,3
"2056",124,1995,0.453597575426102,0,2010,3
"2057",124,1996,1.84840655326843,0,2010,3
"2058",124,1997,0.759105205535889,0,2010,3
"2059",124,1998,0.753062784671783,0,2010,3
"2060",124,1999,0.597836971282959,0,2010,3
"2061",124,2000,0.545741856098175,0,2010,3
"2062",124,2001,0.784487307071686,0,2010,3
"2063",124,2002,0.823998689651489,0,2010,3
"2064",124,2003,1.36649179458618,0,2010,3
"2065",124,2004,1.38496196269989,0,2010,3
"2066",124,2005,1.29462718963623,0,2010,3
"2067",124,2006,1.63943421840668,0,2010,3
"2068",124,2007,2.01289534568787,0,2010,3
"2069",124,2008,2.30136036872864,0,2010,3
"2070",124,2009,2.28891181945801,0,2010,3
"2071",124,2010,2.07731294631958,1,2010,3
"2072",124,2011,2.40877962112427,1,2010,3
"2073",124,2012,2.58938336372375,1,2010,3
"2074",125,1992,0.469582676887512,1,1992,1
"2075",125,1993,0.583146274089813,1,1992,1
"2076",125,1994,0.603638887405396,1,1992,1
"2077",125,1995,0.625894963741302,0,1992,1
"2078",125,1996,0.594987452030182,0,1992,1
