"Z","D","Y"
1,2,1.81815850734711
1,1,1.78255021572113
1,1,1.62866199016571
1,2,1.60697901248932
1,1,1.11663508415222
1,2,0.70044082403183
1,1,-1.31935214996338
1,2,1.54698920249939
1,2,0.797982692718506
1,1,-0.359192907810211
1,1,-0.712305188179016
1,2,1.60704481601715
1,2,0.510494649410248
1,2,-0.416094034910202
1,2,-0.402100205421448
1,2,-1.33377325534821
1,2,-1.14766204357147
1,2,1.36375772953033
1,2,0.573619246482849
1,2,0.333938539028168
1,1,1.1595207452774
1,2,-0.705082297325134
1,0,-0.808735251426697
1,1,-0.845615208148956
1,1,0.243400543928146
1,2,1.23882925510406
1,1,-0.764860689640045
1,2,-0.684727430343628
1,2,1.43918740749359
1,1,-0.318942040205002
1,2,0.414323598146439
1,1,-0.211992129683495
1,2,-0.141072601079941
1,2,-0.967700898647308
1,1,0.0800527557730675
1,2,1.66452527046204
1,1,-0.918749213218689
1,2,-0.226506412029266
1,2,1.15249860286713
1,0,-1.30027639865875
1,2,-0.38304391503334
1,2,0.187506139278412
1,2,1.00160872936249
1,2,0.143661096692085
1,2,0.391342908143997
1,2,0.191588938236237
1,2,0.787841022014618
1,2,0.955470442771912
1,2,-0.969618201255798
1,2,1.45358371734619
1,2,1.8270605802536
1,2,-0.801733434200287
1,2,0.013309339992702
1,2,0.284191519021988
1,2,1.2231467962265
1,2,1.32011890411377
1,2,-0.388260930776596
1,2,-0.109809763729572
1,2,1.36085605621338
1,2,0.730510354042053
1,2,-0.330485820770264
0,1,0.29160675406456
0,0,-1.21662974357605
0,0,-1.17690920829773
0,0,-1.02537024021149
0,0,-0.931486070156097
0,0,-1.11014378070831
0,0,-0.738156974315643
0,1,0.288735896348953
0,1,0.330604523420334
0,1,1.03009724617004
0,1,1.23021805286407
0,1,0.217980846762657
0,0,-0.840538203716278
0,1,1.50901663303375
0,0,-1.29011237621307
0,1,-0.947372794151306
0,0,-1.28437983989716
0,1,-0.212286606431007
0,1,0.259009897708893
0,1,1.45820200443268
0,1,-0.571178138256073
0,0,-0.985500037670135
0,1,0.712850868701935
0,1,1.28049159049988
0,1,0.345278531312943
0,1,-0.53913950920105
0,1,0.99497002363205
0,1,-0.741328954696655
0,1,-0.298147678375244
0,1,-0.119215175509453
0,1,-0.262978911399841
0,2,-1.03385007381439
0,1,-0.368573784828186
0,1,-0.111447341740131
0,1,0.0213227365165949
0,2,-0.737528502941132
0,1,-0.691110491752625
0,0,-0.968768715858459
0,1,-0.808745086193085
0,2,-1.3250652551651
1,0,-1.37277436256409
1,1,-1.31554675102234
1,1,-0.674578130245209
1,0,-0.832917630672455
1,0,-0.7203528881073
1,1,-1.09424710273743
1,1,1.35691571235657
1,2,1.72705101966858
1,1,0.169282183051109
1,2,0.144483476877213
1,1,0.834560811519623
1,1,0.179401874542236
1,1,-0.673316240310669
1,2,-0.297494679689407
1,2,-0.118223264813423
1,1,1.2592705488205
1,1,0.466921985149384
1,2,-0.094448484480381
1,2,-0.57379275560379
1,2,1.07286024093628
1,1,-0.637040138244629
1,2,0.639869213104248
1,2,0.666439294815063
1,0,-1.37722539901733
1,2,1.0321227312088
1,1,-0.387605458498001
1,2,0.293854624032974
1,1,0.49784117937088
1,0,0.700845837593079
1,2,-0.308102965354919
1,2,-0.703818023204803
1,1,1.8270605802536
1,0,-1.51074910163879
1,2,0.196967959403992
1,2,0.45564728975296
1,0,-0.978102922439575
1,2,-0.535962581634521
1,1,0.315071314573288
1,2,0.333779007196426
1,0,-0.867237031459808
1,2,1.00592827796936
1,2,0.573258459568024
1,2,1.64974594116211
1,2,1.08625674247742
1,2,0.490819811820984
1,1,1.5303829908371
1,2,1.4473625421524
1,2,-0.206986278295517
1,2,0.382158428430557
1,2,0.72916978597641
1,0,-0.528045117855072
1,2,-1.05354464054108
0,2,-0.488052040338516
0,2,-1.07009422779083
0,2,-0.93272340297699
0,2,-1.56989169120789
0,2,-1.2633889913559
1,2,1.29472470283508
1,2,0.32477143406868
1,0,-0.681393384933472
1,2,1.63800382614136
1,1,0.835035622119904
1,0,1.39752972126007
1,1,0.675993084907532
1,1,-1.06120193004608
1,2,0.297127336263657
1,2,1.71578478813171
1,2,-0.11090961843729
1,1,-0.287973910570145
1,1,-0.15506386756897
1,1,1.12155473232269
1,1,-0.463462114334106
1,1,-1.05609548091888
1,1,-0.932738125324249
1,1,-1.12902569770813
0,0,-0.684101343154907
0,0,-0.207793980836868
0,0,-1.10061800479889
0,1,-0.723132014274597
0,1,-0.0361626259982586
0,1,0.35360848903656
0,1,-0.865975081920624
0,1,-0.113229751586914
0,0,-1.39883506298065
0,1,-1.09044182300568
0,1,-0.169713377952576
0,0,-0.79410058259964
0,1,0.790635943412781
0,1,-0.270734518766403
0,0,-1.35369861125946
0,0,-1.04593145847321
0,0,-1.00013959407806
1,2,-0.872343420982361
1,1,0.0596069283783436
1,2,0.133536368608475
1,2,-0.39607048034668
1,0,1.47236478328705
1,1,1.3559433221817
1,1,-1.5253814458847
1,0,-0.602109491825104
1,2,0.167008817195892
1,2,-0.472356855869293
1,1,0.058374434709549
1,0,0.356161892414093
1,1,-1.44017577171326
1,1,-1.03928804397583
0,1,0.00558076612651348
0,1,0.939382314682007
0,1,-0.998251557350159
0,0,-1.17118895053864
0,1,-0.326756626367569
0,0,-1.09044182300568
0,0,-0.753398060798645
0,1,0.587927460670471
0,1,-0.00458314130082726
0,0,-0.247688695788383
0,1,-1.10507643222809
0,1,-0.200843632221222
0,1,0.675732851028442
0,1,-0.784584760665894
0,1,-0.671391487121582
0,1,-0.345623791217804
0,0,-0.786502122879028
0,0,-0.260737419128418
0,0,-0.906662940979004
0,1,-0.108000360429287
0,1,-0.145545676350594
1,2,1.80480551719666
1,2,1.63034343719482
1,2,0.929682910442352
1,2,-0.569027423858643
1,2,1.49395966529846
1,2,1.67019188404083
1,0,-0.0666005834937096
1,2,1.39137470722198
1,2,1.35744428634644
1,2,1.43143391609192
1,2,0.963829874992371
